BudgetID,Financial_Year,PeriodKey,SegmentID,StandardItemID,FundID,CostCentreID,ProjectID,DetailedItemID,VoteID,Budget_Amount,Adjusted_Amount,Forecast_Amount,Budget_Version,Approval_Date
1411,2025,202409,3,4,4,8,,8,4,1679,3416,3133,1,7/1/2024
1412,2025,202407,2,7,1,28,,7,1,32658,46102,42522,1,7/1/2024
1413,2025,202409,1,1,2,10,,2,5,2067,1948,4888,1,7/1/2024
1414,2025,202409,5,3,1,32,,2,4,1817,1241,3898,1,7/1/2024
1415,2025,202408,3,5,4,6,,6,2,21215,49933,48637,1,7/1/2024
1416,2025,202409,2,2,3,37,,1,1,2603,4828,1496,1,7/1/2024
1417,2025,202408,2,6,3,11,,3,3,30141,38412,45843,1,7/1/2024
1418,2025,202408,5,1,1,5,,3,2,2617,2842,3949,1,7/1/2024
1419,2025,202407,5,6,3,16,,7,1,35969,31541,29487,1,7/1/2024
1420,2025,202408,2,4,3,34,,6,4,3381,1651,1517,1,7/1/2024
1421,2025,202408,5,6,3,28,,4,4,36346,33017,40331,1,7/1/2024
1422,2025,202407,5,7,3,27,,8,5,11504,31662,33808,1,7/1/2024
1423,2025,202408,5,2,1,5,,7,5,2929,1175,2632,1,7/1/2024
1424,2025,202409,2,1,1,17,,1,3,2343,4130,3290,1,7/1/2024
1425,2025,202408,2,1,4,3,,2,3,4623,1811,4045,1,7/1/2024
1426,2025,202408,5,4,3,5,,8,2,2132,1197,4388,1,7/1/2024
1427,2025,202408,5,2,3,30,,8,1,2328,1818,3435,1,7/1/2024
1428,2025,202408,3,8,4,12,,3,5,33248,20006,43102,1,7/1/2024
1429,2025,202407,4,4,2,37,,8,4,1310,3561,3264,1,7/1/2024
1430,2025,202408,1,7,1,38,,3,4,42023,10558,39857,1,7/1/2024
1431,2025,202407,4,7,2,20,,2,3,19356,20838,19638,1,7/1/2024
1432,2025,202408,2,4,2,7,,5,1,3116,1970,1005,1,7/1/2024
1433,2025,202409,4,8,1,27,,8,5,10137,41248,35333,1,7/1/2024
1434,2025,202407,4,2,1,24,,1,5,1440,3385,2738,1,7/1/2024
1435,2025,202407,3,8,3,24,,4,2,19612,18733,16965,1,7/1/2024
1436,2025,202409,1,4,1,2,,5,2,2480,2292,3241,1,7/1/2024
1437,2025,202407,5,4,4,1,,2,1,3070,2303,2484,1,7/1/2024
1438,2025,202408,3,2,3,5,,5,4,4247,3895,4998,1,7/1/2024
1439,2025,202409,4,1,2,13,,3,4,4212,2864,2461,1,7/1/2024
1440,2025,202409,3,8,2,8,,3,2,48996,41565,36553,1,7/1/2024
1441,2025,202407,1,3,4,3,,1,2,3390,3657,3097,1,7/1/2024
1442,2025,202409,4,5,1,2,,8,5,10579,34797,46610,1,7/1/2024
1443,2025,202408,4,5,2,32,,4,1,21437,33018,30371,1,7/1/2024
1444,2025,202407,3,8,3,19,,3,2,20198,27977,27872,1,7/1/2024
1445,2025,202408,4,5,4,11,,6,4,10087,26369,25947,1,7/1/2024
1446,2025,202407,3,3,3,32,,5,3,2739,4600,2491,1,7/1/2024
1447,2025,202407,3,6,4,21,,3,3,32655,26119,32189,1,7/1/2024
1448,2025,202408,3,6,4,12,,2,2,46018,30963,15978,1,7/1/2024
1449,2025,202409,2,6,4,28,,1,1,28321,38290,10391,1,7/1/2024
1450,2025,202408,4,8,4,25,,6,1,13916,33570,19770,1,7/1/2024
1451,2025,202407,3,2,2,22,,2,4,3393,1371,1926,1,7/1/2024
1452,2025,202408,5,8,2,37,,5,2,18355,28368,20720,1,7/1/2024
1453,2025,202407,2,1,4,22,,6,1,2014,4955,3486,1,7/1/2024
1454,2025,202407,2,8,2,17,,2,1,16892,15161,13544,1,7/1/2024
1455,2025,202408,2,7,2,24,,6,2,27550,26711,33658,1,7/1/2024
1456,2025,202407,5,2,1,36,,4,4,1647,1774,3623,1,7/1/2024
1457,2025,202407,3,3,4,36,,8,4,1485,2262,3320,1,7/1/2024
1458,2025,202408,5,7,3,27,,5,4,33252,13902,24967,1,7/1/2024
1459,2025,202407,5,2,2,8,,1,4,4407,3394,4311,1,7/1/2024
1460,2025,202409,1,1,2,6,,2,4,4740,1662,3951,1,7/1/2024
1461,2025,202408,3,6,1,23,,7,3,49900,45435,18965,1,7/1/2024
1462,2025,202408,1,1,4,8,,8,2,2756,4474,2593,1,7/1/2024
1463,2025,202408,5,3,3,13,,1,4,2128,3942,3476,1,7/1/2024
1464,2025,202408,2,5,3,28,,6,4,43528,37056,34350,1,7/1/2024
1465,2025,202408,2,4,4,2,,3,5,2014,1290,1997,1,7/1/2024
1466,2025,202407,3,3,2,11,,4,2,2297,1730,1018,1,7/1/2024
1467,2025,202408,4,3,2,9,,1,3,4878,4144,2649,1,7/1/2024
1468,2025,202408,2,2,4,26,,5,4,4477,1570,4923,1,7/1/2024
1469,2025,202407,1,5,4,32,,5,3,38032,27657,42050,1,7/1/2024
1470,2025,202408,3,7,2,32,,6,5,39984,39542,22267,1,7/1/2024
1471,2025,202408,3,3,2,30,,2,1,4966,3323,2881,1,7/1/2024
1472,2025,202409,5,7,3,17,,3,5,38796,40912,18330,1,7/1/2024
1473,2025,202409,5,3,2,23,,1,3,2526,4447,1875,1,7/1/2024
1474,2025,202408,3,3,3,20,,3,1,3760,3420,1366,1,7/1/2024
1475,2025,202409,4,5,4,16,,3,5,35933,38396,45647,1,7/1/2024
1476,2025,202407,4,5,4,32,,8,5,10218,48360,34880,1,7/1/2024
1477,2025,202409,1,3,3,6,,4,3,1725,2997,2076,1,7/1/2024
1478,2025,202408,3,5,4,37,,5,3,27190,41964,19308,1,7/1/2024
1479,2025,202408,4,2,4,30,,6,2,2465,4150,3095,1,7/1/2024
1480,2025,202409,4,3,3,24,,7,3,2858,1307,1059,1,7/1/2024
1481,2025,202408,5,8,3,23,,1,1,18997,30543,27640,1,7/1/2024
1482,2025,202408,5,4,1,25,,3,4,1792,3203,2948,1,7/1/2024
1483,2025,202409,5,8,2,14,,4,2,26370,12345,12801,1,7/1/2024
1484,2025,202408,3,8,2,39,,2,2,24544,21414,13652,1,7/1/2024
1485,2025,202408,1,8,1,3,,3,5,33167,24800,23615,1,7/1/2024
1486,2025,202407,4,3,1,7,,1,3,1697,4032,1314,1,7/1/2024
1487,2025,202408,2,8,4,9,,7,4,40276,27407,28341,1,7/1/2024
1488,2025,202407,2,6,1,37,,6,2,17618,45570,38635,1,7/1/2024
1489,2025,202409,4,3,4,12,,1,2,2336,3426,1309,1,7/1/2024
1490,2025,202409,3,3,1,38,,8,3,4744,1827,3897,1,7/1/2024
1491,2025,202407,2,5,2,6,,8,4,38602,15202,49624,1,7/1/2024
1492,2025,202408,2,7,2,38,,6,2,40435,33751,37105,1,7/1/2024
1493,2025,202407,2,5,3,17,,3,3,24917,11884,25386,1,7/1/2024
1494,2025,202408,1,5,4,16,,5,5,35275,23207,38577,1,7/1/2024
1495,2025,202408,3,7,4,31,,8,2,45247,12707,25243,1,7/1/2024
1496,2025,202407,2,6,4,31,,2,3,37630,42762,34251,1,7/1/2024
1497,2025,202409,4,6,2,35,,5,1,32826,30898,21936,1,7/1/2024
1498,2025,202409,1,1,4,38,,2,5,4357,3416,1149,1,7/1/2024
1499,2025,202408,5,2,3,4,,2,3,3086,3950,1086,1,7/1/2024
1500,2025,202407,5,3,4,37,,5,5,2807,1780,1106,1,7/1/2024
1501,2025,202409,1,6,1,32,,7,4,26905,26991,34402,1,7/1/2024
1502,2025,202409,5,6,4,8,,1,4,11772,35624,39043,1,7/1/2024
1503,2025,202409,5,3,3,36,,8,3,2128,4673,2544,1,7/1/2024
1504,2025,202409,5,8,2,4,,3,1,13459,10662,42030,1,7/1/2024
1505,2025,202408,1,7,3,32,,2,1,35879,10494,31283,1,7/1/2024
1506,2025,202407,4,6,3,19,,8,5,29015,18033,26472,1,7/1/2024
1507,2025,202408,5,6,4,1,,7,2,44501,31152,45539,1,7/1/2024
1508,2025,202409,3,2,3,31,,3,3,2111,1607,1852,1,7/1/2024
1509,2025,202409,2,6,1,7,,6,4,36780,32623,31631,1,7/1/2024
1510,2025,202407,5,8,2,29,,8,5,44113,24844,32632,1,7/1/2024
1511,2025,202408,3,6,2,14,,4,5,10952,17525,49082,1,7/1/2024
1512,2025,202408,5,4,1,6,,7,5,1279,4819,1949,1,7/1/2024
1513,2025,202409,5,8,2,24,,5,3,36631,11540,19564,1,7/1/2024
1514,2025,202409,1,5,4,7,,8,4,32986,33610,48363,1,7/1/2024
1515,2025,202408,5,8,4,25,,2,2,44730,21401,47370,1,7/1/2024
1516,2025,202409,1,3,4,23,,6,4,1825,2858,4981,1,7/1/2024
1517,2025,202407,4,2,3,31,,6,1,1907,4302,4369,1,7/1/2024
1518,2025,202409,5,4,3,19,,5,4,1483,3126,1333,1,7/1/2024
1519,2025,202407,3,2,1,1,,7,1,3241,4131,1791,1,7/1/2024
1520,2025,202407,4,7,2,20,,6,3,33391,32790,23011,1,7/1/2024
1521,2025,202408,2,3,3,8,,3,4,2404,2896,3206,1,7/1/2024
1522,2025,202409,5,4,3,5,,5,1,4074,2455,1434,1,7/1/2024
1523,2025,202408,5,6,2,36,,2,2,45637,41982,49625,1,7/1/2024
1524,2025,202407,4,2,1,21,,4,1,1609,1182,3520,1,7/1/2024
1525,2025,202407,5,2,2,24,,8,4,1995,3747,4161,1,7/1/2024
1526,2025,202408,2,4,3,21,,6,5,3788,1834,4470,1,7/1/2024
1527,2025,202407,5,7,1,5,,2,1,27997,27268,22902,1,7/1/2024
1528,2025,202408,3,8,2,15,,4,2,11183,30374,10014,1,7/1/2024
1529,2025,202408,2,8,4,14,,1,1,35982,17839,23837,1,7/1/2024
1530,2025,202408,3,4,3,23,,4,5,3972,3076,2580,1,7/1/2024
1531,2025,202408,2,2,1,40,,7,3,3268,4087,1860,1,7/1/2024
1532,2025,202408,4,1,4,13,,8,4,2669,4647,4653,1,7/1/2024
1533,2025,202407,3,4,2,9,,5,4,4892,3804,2110,1,7/1/2024
1534,2025,202407,3,6,2,39,,7,5,27247,25628,36240,1,7/1/2024
1535,2025,202407,3,2,4,30,,3,2,3270,3769,4068,1,7/1/2024
1536,2025,202408,3,3,3,11,,1,5,3007,1814,1860,1,7/1/2024
1537,2025,202409,4,5,1,7,,7,4,36135,24584,25163,1,7/1/2024
1538,2025,202408,1,1,4,28,,6,4,3232,4949,1071,1,7/1/2024
1539,2025,202407,2,3,1,16,,2,2,3146,1423,3966,1,7/1/2024
1540,2025,202407,3,1,4,10,,2,1,4432,1894,1228,1,7/1/2024
1541,2025,202407,1,5,2,3,,2,2,42851,17383,21408,1,7/1/2024
1542,2025,202407,2,4,2,32,,3,4,1011,3061,4487,1,7/1/2024
1543,2025,202407,4,3,3,14,,3,5,1762,3942,2861,1,7/1/2024
1544,2025,202407,4,8,1,30,,2,5,49135,14698,19420,1,7/1/2024
1545,2025,202408,4,2,1,18,,3,4,3201,4290,1847,1,7/1/2024
1546,2025,202407,1,2,4,21,,8,5,2824,3385,1076,1,7/1/2024
1547,2025,202408,5,5,4,30,,6,5,22327,34416,17825,1,7/1/2024
1548,2025,202409,4,8,1,10,,5,4,19251,39836,17612,1,7/1/2024
1549,2025,202408,1,6,4,7,,7,2,33714,26228,11764,1,7/1/2024
1550,2025,202408,1,5,2,17,,4,2,47640,39315,12788,1,7/1/2024
1551,2025,202407,2,2,3,39,,8,5,2619,4864,2986,1,7/1/2024
1552,2025,202408,3,8,2,14,,2,1,21288,20625,22773,1,7/1/2024
1553,2025,202407,4,3,2,36,,3,4,1455,1856,3165,1,7/1/2024
1554,2025,202408,2,1,3,12,,3,1,3440,1645,2878,1,7/1/2024
1555,2025,202409,3,1,4,22,,7,5,1365,4442,3586,1,7/1/2024
1556,2025,202407,3,4,3,5,,5,3,1389,4515,2090,1,7/1/2024
1557,2025,202409,4,4,2,5,,8,5,2887,4210,4244,1,7/1/2024
1558,2025,202408,2,4,3,10,,8,5,1266,2981,4488,1,7/1/2024
1559,2025,202409,5,8,2,39,,6,1,45555,23799,24550,1,7/1/2024
1560,2025,202407,5,5,3,23,,6,4,10037,28570,34048,1,7/1/2024
1561,2025,202408,5,4,1,34,,1,2,2373,1550,4216,1,7/1/2024
1562,2025,202409,4,6,2,33,,5,3,34033,46273,42980,1,7/1/2024
1563,2025,202407,1,5,4,5,,5,2,35951,40515,30348,1,7/1/2024
1564,2025,202409,5,6,4,6,,7,5,21958,22738,46063,1,7/1/2024
1565,2025,202409,2,2,2,17,,3,1,1158,1206,3376,1,7/1/2024
1566,2025,202407,2,2,2,9,,2,1,4167,2691,2504,1,7/1/2024
1567,2025,202409,3,3,1,23,,8,5,2570,4283,3171,1,7/1/2024
1568,2025,202408,2,3,1,37,,8,4,1853,1747,4533,1,7/1/2024
1569,2025,202407,3,5,4,9,,5,5,11275,38244,13133,1,7/1/2024
1570,2025,202407,1,8,2,14,,4,1,49189,14918,44225,1,7/1/2024
1571,2025,202408,5,3,4,18,,7,4,4562,2916,1711,1,7/1/2024
1572,2025,202409,3,8,1,8,,7,4,39622,15340,13689,1,7/1/2024
1573,2025,202407,3,7,2,19,,8,3,31626,41918,41159,1,7/1/2024
1574,2025,202408,4,3,3,30,,1,1,4981,4598,4213,1,7/1/2024
1575,2025,202408,3,6,3,24,,8,2,10934,24478,38135,1,7/1/2024
1576,2025,202407,4,5,2,10,,4,4,31103,11049,45998,1,7/1/2024
1577,2025,202409,5,4,2,12,,4,5,3528,4768,4099,1,7/1/2024
1578,2025,202409,1,7,1,32,,1,5,37169,26619,34037,1,7/1/2024
1579,2025,202409,3,1,3,17,,6,2,1796,3747,4284,1,7/1/2024
1580,2025,202407,4,2,1,3,,5,2,3871,3720,1799,1,7/1/2024
1581,2025,202409,1,1,3,12,,7,3,3612,2441,2001,1,7/1/2024
1582,2025,202408,3,3,1,37,,1,2,3668,2382,1915,1,7/1/2024
1583,2025,202409,1,6,1,5,,2,5,24390,36974,10713,1,7/1/2024
1584,2025,202407,5,7,3,12,,6,2,31201,24216,29956,1,7/1/2024
1585,2025,202408,1,5,1,20,,3,5,14987,23266,23576,1,7/1/2024
1586,2025,202408,2,1,4,33,,7,5,3118,1572,3375,1,7/1/2024
1587,2025,202407,3,8,1,35,,3,2,47110,25642,34765,1,7/1/2024
1588,2025,202408,4,1,1,35,,6,1,3790,2319,4759,1,7/1/2024
1589,2025,202407,3,6,4,17,,7,3,22250,21754,36007,1,7/1/2024
1590,2025,202407,3,1,1,11,,6,2,2756,3804,2109,1,7/1/2024
1591,2025,202408,2,3,4,15,,3,1,3173,4315,4625,1,7/1/2024
1592,2025,202407,4,4,2,31,,6,2,2678,4632,4070,1,7/1/2024
1593,2025,202408,5,1,1,19,,1,3,3428,3984,4690,1,7/1/2024
1594,2025,202409,4,4,3,32,,3,4,3711,2088,2162,1,7/1/2024
1595,2025,202409,1,1,4,32,,3,3,2169,1446,4631,1,7/1/2024
1596,2025,202407,5,6,3,7,,7,5,44465,17124,18597,1,7/1/2024
1597,2025,202407,5,4,2,23,,7,2,3340,3342,3478,1,7/1/2024
1598,2025,202409,5,7,3,30,,2,1,13647,29269,42563,1,7/1/2024
1599,2025,202409,4,7,2,26,,7,1,48364,42217,47127,1,7/1/2024
1600,2025,202407,4,6,3,25,,8,4,20119,42704,14676,1,7/1/2024
1601,2025,202407,4,1,4,40,,6,2,3161,1407,2830,1,7/1/2024
1602,2025,202409,2,4,1,15,,8,5,1912,1807,3822,1,7/1/2024
1603,2025,202407,5,1,3,20,,8,5,3798,3918,4208,1,7/1/2024
1604,2025,202409,3,6,1,34,,7,4,25868,24887,30864,1,7/1/2024
1605,2025,202409,5,4,2,15,,6,3,2131,2233,4318,1,7/1/2024
1606,2025,202407,3,6,3,19,,8,3,49672,33686,29779,1,7/1/2024
1607,2025,202409,2,2,1,10,,4,3,2154,1242,3254,1,7/1/2024
1608,2025,202409,1,7,3,16,,6,3,48652,29324,42131,1,7/1/2024
1609,2025,202408,3,1,2,25,,4,3,3849,3180,3303,1,7/1/2024
1610,2025,202407,1,8,1,2,,1,2,45103,24708,18983,1,7/1/2024
1611,2025,202407,1,6,2,20,,5,2,36639,38081,36275,1,7/1/2024
1612,2025,202408,3,8,2,21,,1,5,18228,19456,16639,1,7/1/2024
1613,2025,202409,5,8,4,19,,8,5,45818,33621,46868,1,7/1/2024
1614,2025,202408,4,5,3,1,,8,4,15905,20257,18478,1,7/1/2024
1615,2025,202408,2,6,1,21,,1,1,27621,11572,38876,1,7/1/2024
1616,2025,202408,5,3,2,1,,6,4,1941,4127,4836,1,7/1/2024
1617,2025,202408,5,6,3,19,,8,5,15760,26971,44343,1,7/1/2024
1618,2025,202407,4,5,1,27,,2,2,37570,12201,42518,1,7/1/2024
1619,2025,202409,5,8,3,20,,3,3,30017,39303,41007,1,7/1/2024
1620,2025,202408,5,8,1,29,,7,1,27809,15740,16731,1,7/1/2024
1621,2025,202408,3,2,4,37,,5,5,3648,1920,2847,1,7/1/2024
1622,2025,202408,4,3,1,14,,3,3,1965,4446,3247,1,7/1/2024
1623,2025,202407,5,2,4,27,,8,2,2192,4341,1957,1,7/1/2024
1624,2025,202408,4,2,3,27,,4,4,1219,2573,1429,1,7/1/2024
1625,2025,202409,2,2,3,16,,4,3,4583,4842,4199,1,7/1/2024
1626,2025,202408,3,3,2,38,,2,3,4710,2046,1016,1,7/1/2024
1627,2025,202407,3,1,1,22,,3,3,2164,4807,1561,1,7/1/2024
1628,2025,202408,4,2,2,20,,3,2,4672,4418,2288,1,7/1/2024
1629,2025,202409,3,1,4,35,,7,5,2513,1550,3042,1,7/1/2024
1630,2025,202407,1,3,1,23,,5,2,1368,2351,4492,1,7/1/2024
1631,2025,202409,1,7,2,1,,8,2,32938,32129,16019,1,7/1/2024
1632,2025,202409,5,8,3,6,,3,3,14919,28946,33812,1,7/1/2024
1633,2025,202409,2,5,2,14,,3,1,38714,36183,29386,1,7/1/2024
1634,2025,202407,1,3,1,11,,4,5,2865,3096,4326,1,7/1/2024
1635,2025,202407,2,6,4,31,,1,2,26817,28517,48097,1,7/1/2024
1636,2025,202409,4,4,4,34,,4,4,4020,1998,1598,1,7/1/2024
1637,2025,202409,1,6,4,32,,6,2,39560,16582,30117,1,7/1/2024
1638,2025,202409,4,7,1,30,,1,3,24050,43486,42073,1,7/1/2024
1639,2025,202408,5,6,3,19,,6,3,26274,13548,11702,1,7/1/2024
1640,2025,202407,4,7,4,12,,6,2,14565,40263,23075,1,7/1/2024
1641,2025,202408,1,8,1,21,,2,1,25517,16717,40778,1,7/1/2024
1642,2025,202407,4,4,4,37,,5,2,4920,2985,2206,1,7/1/2024
1643,2025,202409,1,2,1,39,,6,2,2013,1511,2989,1,7/1/2024
1644,2025,202408,4,1,3,10,,7,5,3469,4425,3904,1,7/1/2024
1645,2025,202409,1,1,1,29,,2,2,2555,3930,2500,1,7/1/2024
1646,2025,202408,3,2,4,8,,5,1,4655,3405,2820,1,7/1/2024
1647,2025,202409,5,5,1,21,,3,1,49630,41199,22458,1,7/1/2024
1648,2025,202408,3,7,3,27,,6,5,18834,11352,37094,1,7/1/2024
1649,2025,202407,2,7,1,22,,7,1,21997,26328,40819,1,7/1/2024
1650,2025,202409,5,6,2,2,,3,4,30348,38923,45147,1,7/1/2024
1651,2025,202408,3,1,4,40,,2,2,3753,4148,2087,1,7/1/2024
1652,2025,202408,1,4,4,27,,5,4,1514,4601,4387,1,7/1/2024
1653,2025,202407,5,4,4,32,,8,5,4547,4289,3023,1,7/1/2024
1654,2025,202408,5,2,3,20,,1,5,2980,3929,1068,1,7/1/2024
1655,2025,202407,1,4,3,31,,5,1,4814,2117,4315,1,7/1/2024
1656,2025,202407,1,3,1,15,,7,2,2888,1053,2543,1,7/1/2024
1657,2025,202407,4,4,2,13,,7,4,2650,2437,1048,1,7/1/2024
1658,2025,202409,5,5,3,40,,7,2,25394,28364,15458,1,7/1/2024
1659,2025,202408,2,8,2,30,,3,4,14663,44216,29668,1,7/1/2024
1660,2025,202408,2,5,2,15,,6,3,21721,31371,46319,1,7/1/2024
1661,2025,202409,4,8,2,37,,8,3,17708,39288,26130,1,7/1/2024
1662,2025,202408,1,6,1,8,,6,2,35870,38762,25009,1,7/1/2024
1663,2025,202409,3,1,2,19,,8,4,3028,3711,1266,1,7/1/2024
1664,2025,202408,4,2,3,32,,8,3,1472,2028,1494,1,7/1/2024
1665,2025,202408,2,1,4,11,,6,5,4349,1760,1215,1,7/1/2024
1666,2025,202408,5,5,2,7,,3,5,41006,22162,46695,1,7/1/2024
1667,2025,202409,1,4,3,16,,2,5,3205,4684,2848,1,7/1/2024
1668,2025,202408,3,1,3,39,,4,4,3714,2809,3846,1,7/1/2024
1669,2025,202409,5,7,2,16,,7,2,34806,33659,34429,1,7/1/2024
1670,2025,202407,4,1,2,20,,4,3,4331,3003,1922,1,7/1/2024
1671,2025,202409,1,2,3,3,,5,2,4873,2929,3438,1,7/1/2024
1672,2025,202409,2,5,4,19,,5,3,41778,16101,13873,1,7/1/2024
1673,2025,202408,3,8,1,34,,3,1,47054,30422,39002,1,7/1/2024
1674,2025,202408,3,7,2,35,,6,3,14883,45526,42807,1,7/1/2024
1675,2025,202408,5,4,3,1,,6,3,3148,2427,4434,1,7/1/2024
1676,2025,202407,5,4,3,2,,7,2,2303,2347,2559,1,7/1/2024
1677,2025,202408,5,6,1,28,,5,3,16609,23626,32627,1,7/1/2024
1678,2025,202409,2,2,2,14,,1,3,2657,2022,1055,1,7/1/2024
1679,2025,202408,4,8,2,21,,4,4,33299,13861,24446,1,7/1/2024
1680,2025,202407,3,7,1,7,,6,4,49172,46321,12457,1,7/1/2024
1681,2025,202409,1,8,4,36,,4,5,19349,32995,18959,1,7/1/2024
1682,2025,202407,5,1,1,14,,8,1,3196,1170,2598,1,7/1/2024
1683,2025,202409,2,7,1,39,,1,5,21446,12758,24604,1,7/1/2024
1684,2025,202408,5,6,3,40,,2,3,49278,27718,30051,1,7/1/2024
1685,2025,202409,3,5,2,18,,6,2,42983,34920,49289,1,7/1/2024
1686,2025,202409,2,2,4,18,,2,2,1346,4987,3412,1,7/1/2024
1687,2025,202407,3,8,1,2,,5,3,29899,47654,19169,1,7/1/2024
1688,2025,202409,4,4,4,25,,1,5,1106,4544,3480,1,7/1/2024
1689,2025,202408,3,4,3,18,,5,2,4693,4902,2661,1,7/1/2024
1690,2025,202409,4,6,4,40,,4,3,13951,16195,17454,1,7/1/2024
1691,2025,202407,3,2,1,40,,5,5,1849,4638,4785,1,7/1/2024
1692,2025,202408,5,2,3,9,,5,3,3569,2092,2361,1,7/1/2024
1693,2025,202409,2,1,1,25,,7,1,1090,4535,4859,1,7/1/2024
1694,2025,202408,5,6,1,6,,3,4,20899,42385,15428,1,7/1/2024
1695,2025,202409,5,3,2,3,,1,2,2440,1846,1320,1,7/1/2024
1696,2025,202407,1,6,4,14,,1,2,25503,19634,27901,1,7/1/2024
1697,2025,202407,4,1,1,16,,7,3,3712,2312,2284,1,7/1/2024
1698,2025,202408,4,1,4,22,,8,5,3431,1072,4491,1,7/1/2024
1699,2025,202409,3,1,2,7,,1,5,3737,1369,4468,1,7/1/2024
1700,2025,202408,4,6,1,21,,6,2,41028,38038,25601,1,7/1/2024
1701,2025,202407,2,1,4,18,,8,2,3707,3992,2352,1,7/1/2024
1702,2025,202409,3,5,3,35,,4,1,17034,30388,31171,1,7/1/2024
1703,2025,202409,1,1,2,16,,3,4,2639,4164,4467,1,7/1/2024
1704,2025,202407,4,5,1,33,,6,3,25913,17690,40318,1,7/1/2024
1705,2025,202408,1,8,1,4,,2,2,40336,16272,33483,1,7/1/2024
1706,2025,202409,2,1,3,29,,8,3,3515,2236,2387,1,7/1/2024
1707,2025,202407,1,8,4,10,,3,3,25743,46557,41875,1,7/1/2024
1708,2025,202407,2,6,2,3,,2,1,42591,19095,13420,1,7/1/2024
1709,2025,202409,3,8,1,27,,8,1,17121,19652,41170,1,7/1/2024
1710,2025,202409,4,5,1,20,,4,3,34133,23411,37878,1,7/1/2024
1711,2025,202409,2,7,1,19,,4,1,34802,15639,35784,1,7/1/2024
1712,2025,202407,5,5,3,18,,8,1,20505,19811,35117,1,7/1/2024
1713,2025,202408,3,7,1,11,,5,5,14831,37399,49406,1,7/1/2024
1714,2025,202407,5,3,1,16,,6,5,2705,3498,4394,1,7/1/2024
1715,2025,202407,2,6,3,33,,3,3,27568,29865,37527,1,7/1/2024
1716,2025,202408,2,6,4,10,,7,3,38146,26185,17884,1,7/1/2024
1717,2025,202408,5,7,3,28,,7,1,32582,29812,36338,1,7/1/2024
1718,2025,202408,2,6,4,20,,1,3,39050,42770,42558,1,7/1/2024
1719,2025,202407,3,5,2,20,,7,4,38218,29732,15067,1,7/1/2024
1720,2025,202408,3,4,4,20,,4,4,2479,2222,2597,1,7/1/2024
1721,2025,202408,5,1,2,9,,3,4,4809,1181,4386,1,7/1/2024
1722,2025,202409,3,6,4,36,,5,3,42440,47563,42229,1,7/1/2024
1723,2025,202407,5,6,4,23,,3,3,16112,22572,16574,1,7/1/2024
1724,2025,202407,4,3,2,6,,4,3,3277,2825,2445,1,7/1/2024
1725,2025,202407,4,5,3,20,,6,3,35750,19279,30667,1,7/1/2024
1726,2025,202408,2,8,1,34,,2,5,33115,39473,12960,1,7/1/2024
1727,2025,202409,3,1,2,26,,4,5,1883,1001,2951,1,7/1/2024
1728,2025,202408,5,4,1,17,,8,1,1143,2344,3051,1,7/1/2024
1729,2025,202409,1,2,4,11,,3,5,3795,4672,3430,1,7/1/2024
1730,2025,202409,2,6,1,17,,8,2,38221,15593,30595,1,7/1/2024
1731,2025,202408,1,2,4,32,,8,4,3096,4770,3384,1,7/1/2024
1732,2025,202407,5,5,1,5,,6,4,10405,26811,34484,1,7/1/2024
1733,2025,202409,1,4,2,23,,3,5,4874,4842,1047,1,7/1/2024
1734,2025,202407,2,8,1,32,,4,2,25987,14755,39275,1,7/1/2024
1735,2025,202408,2,2,1,22,,6,3,1928,1433,4806,1,7/1/2024
1736,2025,202409,5,3,3,33,,5,3,3390,2671,1583,1,7/1/2024
1737,2025,202408,5,7,4,17,,8,4,30980,44830,29494,1,7/1/2024
1738,2025,202407,4,2,4,13,,6,4,3045,4240,3640,1,7/1/2024
1739,2025,202407,3,8,4,22,,7,5,41679,27202,45884,1,7/1/2024
1740,2025,202409,2,7,2,17,,7,1,28482,19047,41746,1,7/1/2024
1741,2025,202407,4,2,4,11,,2,1,3216,3998,3435,1,7/1/2024
1742,2025,202407,3,2,2,19,,2,2,4389,4450,4593,1,7/1/2024
1743,2025,202408,4,8,2,35,,4,4,17103,49670,14379,1,7/1/2024
1744,2025,202407,1,8,4,15,,4,2,16391,13300,32425,1,7/1/2024
1745,2025,202407,5,6,2,32,,4,2,11175,36781,46490,1,7/1/2024
1746,2025,202408,5,3,3,23,,5,2,3907,4024,3657,1,7/1/2024
1747,2025,202408,1,4,4,2,,4,5,2895,3943,1896,1,7/1/2024
1748,2025,202408,4,2,3,30,,3,1,1600,4212,2455,1,7/1/2024
1749,2025,202409,5,4,1,4,,4,2,1250,3456,1255,1,7/1/2024
1750,2025,202408,2,1,1,33,,7,3,3555,1735,3699,1,7/1/2024
1751,2025,202408,1,5,3,21,,8,4,36146,26752,40714,1,7/1/2024
1752,2025,202408,2,2,2,29,,2,3,4842,4091,3316,1,7/1/2024
1753,2025,202409,1,1,2,30,,4,5,3681,3627,3383,1,7/1/2024
1754,2025,202409,3,5,2,24,,6,2,19853,30580,49876,1,7/1/2024
1755,2025,202407,2,7,3,39,,5,5,33605,16889,23870,1,7/1/2024
1756,2025,202407,2,7,1,13,,7,1,46015,38145,12294,1,7/1/2024
1757,2025,202407,5,4,1,12,,3,5,1171,1212,1577,1,7/1/2024
